Año;Cod_Inst;Nombre_Institución;Tipo_Institución;Nombre_sede;Comuna_sede;Nombre_Región;Orden_Geográfico;Cód_Carrera;Carrera_genérica;Nombre_programa;Mención_Especialidad;Horario;Tipo_programa;Area_conocimiento;idgenerocarrera;Tipo_carrera;IngresoDirecto;Año_inicio;NombreCampus;Duración_semestres;Cód_campus;Cód_sede;Título;Grado_académico;Valor_matricula;Valor_arancel;Valor_título;Vacantes;Cód_sies;Pregado_postgrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;1170;Arquitectura;Arquitectura;Arquitectura y Patrimonio, Proyecto Urbano, Tecnologías y Sistemas de Arquitectura;Diurno;Programa Regular;Arte y Arquitectura;1002002;Profesional con Licenciatura;Ingreso Directo;1894;Lo Contador;12;1002001003;1002001;Arquitecto;Licenciado en Arquitectura;$137.500;$6.288.000;$0;66;I86S4C4J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;15663;Arte y similares;College Artes y Humanidades (Licenciatura);;Diurno;Programa Regular;Arte y Arquitectura;1002005;Licenciatura;Ingreso Directo;2008;San Joaquín;8;1002001001;1002001;;Licenciado en Artes y Humanidades;$137.500;$5.740.000;$0;60;I86S5C299J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;1171;Arte y similares;Licenciatura en Artes;;Diurno;Programa Regular;Arte y Arquitectura;1002005;Licenciatura;Ingreso Directo;1959;Oriente;8;1002001004;1002001;;Licenciado en Arte;$137.500;$4.446.000;$0;85;I86S3C61J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;40788;Composición, interpretación musical y similares;Licenciatura en Interpretación Musical;;Diurno;Programa Regular;Arte y Arquitectura;1002009;Profesional con Licenciatura;Ingreso Directo;2019;Oriente;12;1002001004;1002001;Intérprete Musical;Licenciado en Interpretación Musical;$137.500;$4.434.000;$0;15;I86S3C982J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;1173;Diseño;Diseño;;Diurno;Programa Regular;Arte y Arquitectura;1002012;Profesional con Licenciatura;Ingreso Directo;1976;Lo Contador;9;1002001003;1002001;Diseñador;Licenciado en Diseño;$137.500;$5.588.000;$0;90;I86S4C31J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;40787;Música, Licenciatura en música;Licenciatura en Música;;Diurno;Programa Regular;Arte y Arquitectura;1002021;Licenciatura;Ingreso Directo;2019;Oriente;8;1002001004;1002001;;Licenciado en Música;$137.500;$4.434.000;$0;25;I86S3C75J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;1175;Biología;Licenciatura en Ciencias Biológicas;Recursos Naturales y Medio Ambiente, Bioprocesos;Diurno;Programa Regular;Ciencias;1003001;Licenciatura;Ingreso Directo;1970;Casa Central;10;1002001002;1002001;;Licenciado en Ciencias Biológicas;$137.500;$3.914.000;$0;60;I86S1C66J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;1174;Bioquímica;Bioquímica;;Diurno;Programa Regular;Ciencias;1003007;Profesional con Licenciatura;Ingreso Directo;1970;Casa Central;10;1002001002;1002001;Bioquímico;Licenciado en Bioquímica;$137.500;$5.196.000;$0;40;I86S1C63J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1211;Física, Astronomía y similares;Licenciatura en Astronomía;;Diurno;Programa Regular;Ciencias;1003004;Licenciatura;Ingreso Directo;1998;San Joaquín;9;1002001001;1002001;;Licenciado en Astronomía;$137.500;$4.446.000;$0;28;I86S5C62J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1189;Física, Astronomía y similares;Licenciatura en Física;;Diurno;Programa Regular;Ciencias;1003004;Licenciatura;Ingreso Directo;1965;San Joaquín;9;1002001001;1002001;;Licenciado en Física;$137.500;$3.914.000;$0;31;I86S5C69J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;38683;Ingeniería Estadística, Estadística y similares;Estadística;;Diurno;Programa Regular;Ciencias;1003011;Profesional;Ingreso Directo;2018;San Joaquín;10;1002001001;1002001;Estadístico;;$137.500;$3.914.000;$0;40;I86S5C644J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;45962;Ingeniería Estadística, Estadística y similares;Licenciatura en Ingeniería en Ciencia de Datos;;Diurno;Programa Regular;Ciencias;1003011;Licenciatura;Ingreso Directo;2021;San Joaquín;8;1002001001;1002001;;Licenciado en Ingeniería en Ciencia de Datos;$137.500;$6.162.000;$0;50;;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;15664;Licenciatura en Ciencias y similares;College Ciencias Naturales y Matemáticas (Licenciatura);;Diurno;Programa Regular;Ciencias;1003013;Licenciatura;Ingreso Directo;2008;San Joaquín;8;1002001001;1002001;;Licenciado en Ciencias Naturales y Matemática;$137.500;$6.538.000;$0;400;I86S5C301J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1198;Licenciatura en Matemáticas;Licenciatura en Matemáticas;Lic. en Matemática/Lic. en Estadística/Estadístico;Diurno;Programa Regular;Ciencias;1003014;Licenciatura;Ingreso Directo;1969;San Joaquín;8;1002001001;1002001;;Licenciado en Matemáticas;$137.500;$3.914.000;$0;40;I86S5C74J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;10720;Química y carreras similares;Química;Industrial, Ambiental y Analítica;Diurno;Programa Regular;Ciencias;1003016;Profesional con Licenciatura;Ingreso Directo;1955;San Joaquín;10;1002001001;1002001;Químico;Licenciado en Química;$137.500;$4.446.000;$0;35;I86S5C76J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;38682;Antropología, Arqueología y similares;Antropología - Arqueología;;Diurno;Programa Regular;Ciencias Sociales;1004007;Profesional;Ingreso Directo;2018;San Joaquín;10;1002001001;1002001;Antropólogo;;$137.500;$5.196.000;$0;55;I86S5C638J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;15665;Bachillerato en Ciencias Sociales y similares;College Ciencias Sociales (Licenciatura);;Diurno;Programa Regular;Ciencias Sociales;1004014;Licenciatura;Ingreso Directo;2008;San Joaquín;8;1002001001;1002001;;Licenciado en Ciencias Sociales;$137.500;$5.740.000;$0;350;I86S5C300J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1229;Ciencias Políticas y similares;Licenciatura en Ciencias Políticas;;Diurno;Programa Regular;Ciencias Sociales;1004010;Profesional con Licenciatura;Ingreso Directo;1995;San Joaquín;10;1002001001;1002001;Cientista Político;Licenciado en Ciencias Políticas;$137.500;$4.978.000;$0;35;I86S5C64J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;17898;Periodismo y similares;Periodismo para Licenciados (P.E.);;Vespertino;Programa Especial;Ciencias Sociales;1004001;Profesional con Licenciatura;No es Ingreso Directo;2009;Casa Central;4;1002001002;1002001;Periodista;Licenciado en Comunicación Social;$137.500;$5.588.000;$0;10;I86S1C212J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;1188;Periodismo y similares;Periodismo, Dirección Audiovisual, Publicidad;;Diurno;Programa Regular;Ciencias Sociales;1004001;Profesional con Licenciatura;Ingreso Directo;1961;Casa Central;9;1002001002;1002001;Periodista, Director Audiovisual o Publicista;Licenciado en Comunicación Social;$137.500;$5.588.000;$0;125;I86S1C130J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1179;Psicología;Psicología;;Diurno;Programa Regular;Ciencias Sociales;1004002;Profesional con Licenciatura;Ingreso Directo;1959;San Joaquín;10;1002001001;1002001;Psicólogo;Licenciado en Psicología;$137.500;$5.740.000;$0;120;I86S5C200J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1181;Sociología;Sociología;;Diurno;Programa Regular;Ciencias Sociales;1004005;Profesional con Licenciatura;Ingreso Directo;1959;San Joaquín;10;1002001001;1002001;Sociólogo;Licenciado en Sociología;$137.500;$5.196.000;$0;75;I86S5C203J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1180;Trabajo Social, Servicio Social, Planificación Social y similares;Trabajo Social;;Diurno;Programa Regular;Ciencias Sociales;1004006;Profesional con Licenciatura;Ingreso Directo;1929;San Joaquín;9;1002001001;1002001;Asistente Social;Licenciado en Trabajo Social;$137.500;$4.446.000;$0;70;I86S5C205J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;1183;Derecho;Derecho;Derecho Civil, Derecho Económico-Comercial, Derecho Público, Fundamentos del Derecho,  Derecho del Trabajo, Seguridad Social, Derecho Penal, Derecho Procesal, Global Business Law;Diurno;Programa Regular;Derecho;1005001;Profesional con Licenciatura;Ingreso Directo;1888;Casa Central;10;1002001002;1002001;Abogado;Licenciado en Derecho;$137.500;$5.740.000;$0;325;I86S1C29J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1185;Educación Parvularia;Educación de Párvulos;;Diurno;Programa Regular;Educación;1007002;Profesional con Licenciatura;Ingreso Directo;1972;San Joaquín;8;1002001001;1002001;Educador de Párvulos;Licenciado en Educación;$137.500;$4.446.000;$0;80;I86S5C47J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Villarrica;Villarrica;Región de La Araucanía;12;26578;Educación Parvularia;Pedagogía en Educación Parvularia;;Diurno;Programa Regular;Educación;1007002;Profesional con Licenciatura;Ingreso Directo;2013;P. Paul Wevering W.;8;1002002001;1002002;Educador de Párvulos;Licenciado en Educación;$137.500;$2.812.000;$0;30;I86S2C571J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;10638;Pedagogía Básica y menciones;Pedagogía en Educación General Básica;Artes Plásticas, Castellano, Ciencias Sociales, Educación Musical, Inglés, Matemáticas y Religión;Diurno;Programa Regular;Educación;1007004;Profesional con Licenciatura;Ingreso Directo;1970;San Joaquín;8;1002001001;1002001;Profesor de Educación General Básica;Licenciado en Educación;$137.500;$4.446.000;$0;150;I86S5C121J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Villarrica;Villarrica;Región de La Araucanía;12;1228;Pedagogía Básica y menciones;Pedagogía en Educación General Básica;Castellano, Matemática, Ciencias Sociales, Ciencias Naturales, Educación Física, Educación Musical, Inglés;Diurno;Programa Regular;Educación;1007004;Profesional con Licenciatura;Ingreso Directo;1963;P. Paul Wevering W.;9;1002002001;1002002;Profesor de Educación General Básica;Licenciado en Educación;$137.500;$2.812.000;$0;35;I86S2C121J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;26575;Pedagogía en Biología, Química y similares;Pedagogía de Educación Media en Ciencias Naturales y Biología;;Diurno;Programa Regular;Educación;1007018;Profesional con Licenciatura;Ingreso Directo;2013;San Joaquín;8;1002001001;1002001;Profesor de Educación Media Ciencias Naturales y Biología;Licenciado en Educación;$137.500;$4.446.000;$0;25;I86S5C567J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;26574;Pedagogía en Biología, Química y similares;Pedagogía de Educación Media en Química;;Diurno;Programa Regular;Educación;1007018;Profesional con Licenciatura;Ingreso Directo;2012;San Joaquín;8;1002001001;1002001;Profesor de Educación Media en Química;Licenciado en Educación;$137.500;$4.446.000;$0;20;I86S5C570J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;43217;Pedagogía en Educación Física y similares;Pedagogía en Educación Física y Salud para Educación Básica y Media;;Diurno;Programa Regular;Educación;1007005;Profesional con Licenciatura;Ingreso Directo;2020;San Joaquín;10;1002001001;1002001;Profesor en Educación Física y Salud para Educación Básica y Media;Licenciado en Educación;$137.500;$4.446.000;$0;60;;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;26577;Pedagogía en Física;Pedagogía de Educación Media en Física;;Diurno;Programa Regular;Educación;1007024;Profesional con Licenciatura;Ingreso Directo;2013;San Joaquín;8;1002001001;1002001;Profesor de Educación Media en Física;Licenciado en Educación;$137.500;$4.446.000;$0;10;I86S5C568J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;38685;Pedagogía en Inglés y similares;Pedagogía en Inglés para Educación Básica y Media;;Diurno;Programa Regular;Educación;1007007;Profesional con Licenciatura;Ingreso Directo;2018;San Joaquín;10;1002001001;1002001;Profesor de Inglés para Educación Básica y Media;Licenciado en Educación;$137.500;$4.446.000;$0;50;I86S5C649J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;26576;Pedagogía en Matemáticas;Pedagogía de Educación Media en Matemática;;Diurno;Programa Regular;Educación;1007008;Profesional con Licenciatura;Ingreso Directo;2013;San Joaquín;8;1002001001;1002001;Profesor de Educación Media en Matemática;Licenciado en Educación;$137.500;$4.446.000;$0;40;I86S5C569J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;39430;Pedagogía en Religión;Pedagogía en Religión Católica para Educación Básica y Media;;Diurno;Programa Regular;Educación;1007027;Profesional con Licenciatura;Ingreso Directo;2018;San Joaquín;10;1002001001;1002001;Profesor en Religión Católica / Básica / Media;Licenciado en Educación;$137.500;$2.582.000;$0;15;;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1210;Pedagogías para licenciados y/o programas especiales;Formación Pedagógica Para Licenciados (P.E.);Profesor de Educación Media en: Artes Plásticas, Castellano, Cs. Naturales y Biología, Ed. Musical, Filosofía, Física, Geografía, Historia, Inglés, Mat. y Computación, Matemáticas, Mat. y Estadística, Mat. y Física, Química, Religión y Moral;Diurno;Programa Especial;Educación;1007029;Profesional con Licenciatura;Ingreso Directo;1997;San Joaquín;2;1002001001;1002001;;Licenciado en Educación;$137.500;$4.446.000;$0;130;I86S5C193J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1186;Filosofía;Licenciatura en Filosofía;;Diurno;Programa Regular;Humanidades;1006006;Licenciatura;Ingreso Directo;1931;San Joaquín;6;1002001001;1002001;;Licenciado en Filosofía;$137.500;$4.446.000;$0;25;I86S5C68J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1207;Geografía;Licenciatura en Geografía;;Diurno;Programa Regular;Humanidades;1006007;Profesional con Licenciatura;Ingreso Directo;1970;San Joaquín;10;1002001001;1002001;Geógrafo;Licenciado en Geografía;$137.500;$3.914.000;$0;50;I86S5C55J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1192;Historia;Licenciatura en Historia;;Diurno;Programa Regular;Humanidades;1006001;Licenciatura;Ingreso Directo;1923;San Joaquín;8;1002001001;1002001;;Licenciado en Historia;$137.500;$3.914.000;$0;60;I86S5C70J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;1253;Licenciatura en Estética;Licenciatura en Estética;;Diurno;Programa Regular;Humanidades;1006010;Licenciatura;Ingreso Directo;1984;Oriente;4;1002001004;1002001;;Licenciado en Estética;$137.500;$3.914.000;$0;32;I86S3C67J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1213;Literatura y/o letras;Licenciatura en Letras;Lingüística y Lit. Inglesas;Diurno;Programa Regular;Humanidades;1006012;Licenciatura;Ingreso Directo;1982;San Joaquín;8;1002001001;1002001;;Licenciado en Letras M/Lingüística y Lit. Inglesa;$137.500;$3.914.000;$0;34;I86S5C259J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1212;Literatura y/o letras;Licenciatura en Letras;Lingüística y Lit. Hispánicas;Diurno;Programa Regular;Humanidades;1006012;Licenciatura;Ingreso Directo;1982;San Joaquín;8;1002001001;1002001;;Licenciado en Letras M/Lingüística y Lit.Hispánicas;$137.500;$3.914.000;$0;60;I86S5C258J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Providencia;Región Metropolitana;7;1204;Teología;Teología;;Diurno;Programa Regular;Humanidades;1006013;Licenciatura;Ingreso Directo;1935;Oriente;10;1002001004;1002001;;Bachiller en Teología - Bachiller en Ciencias Religiosas - Licenciado en Ciencias Religiosas;$137.500;$3.574.000;$0;10;I86S5C10J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;1202;Enfermería;Enfermería;Enfermero(a) Matrón(a),  Diploma Académico en: Adulto, Adulto Mayor, Niño, Comunitaria, Salud Mental y Psiquiatría;Diurno;Programa Regular;Salud;1009001;Profesional con Licenciatura;Ingreso Directo;1950;San Joaquín;10;1002001001;1002001;Enfermero(a);Licenciado en Enfermería;$137.500;$4.624.000;$0;117;I86S5C208J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;26573;Fonoaudiología;Fonoaudiología;;Diurno;Programa Regular;Salud;1009002;Profesional con Licenciatura;Ingreso Directo;2013;San Joaquín;10;1002001001;1002001;Fonoaudiólogo;Licenciado en Fonoaudiología;$137.500;$4.624.000;$0;60;I86S5C562J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;23779;Kinesiología;Kinesiología;;Diurno;Programa Regular;Salud;1009010;Profesional con Licenciatura;Ingreso Directo;2012;San Joaquín;10;1002001001;1002001;Kinesiólogo;Licenciado en Kinesiología;$137.500;$5.056.000;$0;75;I86S5C535J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;35796;Medicina;Medicina;;Diurno;Programa Regular;Salud;1009003;Profesional con Licenciatura;Ingreso Directo;2015;Casa Central;12;1002001002;1002001;Médico Cirujano;Licenciado en Medicina;$137.500;$7.352.000;$0;85;I86S1C117J1V2;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Macul;Región Metropolitana;7;23987;Nutrición y Dietética;Nutrición y Dietética;;Diurno;Programa Regular;Salud;1009004;Profesional con Licenciatura;Ingreso Directo;2012;San Joaquín;10;1002001001;1002001;Nutricionista;Licenciado en Nutrición y Dietética;$137.500;$4.422.000;$0;60;I86S5C557J1V1;Pregrado
2021;1002;PONTIFICIA U. CATÓLICA DE CHILE;Univ.;Santiago;Santiago;Región Metropolitana;7;16223;Odontología;Odontología;;Diurno;Programa Regular;Salud;1009005;Profesional con Licenciatura;Ingreso Directo;2009;Casa Central;12;1002001002;1002001;Cirujano Dentista;Licenciado en Odontología;$137.500;$7.352.000;$0;60;I86S1C342J1V1;Pregrado
